sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151509,all_gene,9,30,1.097802043,1.09915483,0.893993735,0.895197749,0.112098157,0.112147689,1.047760487,1.048405886
151509,all_gene,0,60,1.149816394,1.149016619,0.919636011,0.919053614,0.117518544,0.117475212,1.07229495,1.071921945
151509,all_gene,1,60,1.149606586,1.148571491,0.919341087,0.91897428,0.117739856,0.117552102,1.07219708,1.071714282
151509,all_gene,2,60,1.149365902,1.148092389,0.919487894,0.918283343,0.117678165,0.117563903,1.072084785,1.071490765
151509,all_gene,3,60,1.150913477,1.149847507,0.920150459,0.919331312,0.117782474,0.117689013,1.072806358,1.072309375
151509,all_gene,4,60,1.146449566,1.146797657,0.917778313,0.918131351,0.117503107,0.117436707,1.070723891,1.070886374
151509,all_gene,5,60,1.150648594,1.149615288,0.919677079,0.919357002,0.117967367,0.117776155,1.072682858,1.072201133
151509,all_gene,6,60,1.151577592,1.149224401,0.920280576,0.918907881,0.117922068,0.117735326,1.073115826,1.072018862
151509,all_gene,7,60,1.14874351,1.149840832,0.918833673,0.919264436,0.117519975,0.1178478,1.07179451,1.072306275
151509,all_gene,8,60,1.147646666,1.148084998,0.918389738,0.919053435,0.117566586,0.117551148,1.071282744,1.071487308
151509,all_gene,9,60,1.147709131,1.148916364,0.91821444,0.919348657,0.117489755,0.11749953,1.071311831,1.071875215
151509,all_gene,0,90,1.173131108,1.172348261,0.931277394,0.930750847,0.119934559,0.119888902,1.083111763,1.08275032
151509,all_gene,1,90,1.173020959,1.172042847,0.931017637,0.930712223,0.120175958,0.119993985,1.08306098,1.082609296
151509,all_gene,2,90,1.172528148,1.17129457,0.93107301,0.929911435,0.120097637,0.119954646,1.082833409,1.082263589
151509,all_gene,3,90,1.174291611,1.173260808,0.931802452,0.931017816,0.12021029,0.120121777,1.08364737,1.083171606
151509,all_gene,4,90,1.169738293,1.170322657,0.929484129,0.929893136,0.119922101,0.119890571,1.081544399,1.081814528
151509,all_gene,5,90,1.174110889,1.173090816,0.931338489,0.931045413,0.120426476,0.120220423,1.083563924,1.083093166
151509,all_gene,6,90,1.175000787,1.172347903,0.931939065,0.930485487,0.120363533,0.120116472,1.083974481,1.082750201
151509,all_gene,7,90,1.172207952,1.173297048,0.930557668,0.930953145,0.119959056,0.12029922,1.082685471,1.083188415
151509,all_gene,8,90,1.170876145,1.171528935,0.929972112,0.930779397,0.119986117,0.119999468,1.082070351,1.08237195
151509,all_gene,9,90,1.170945525,1.172137618,0.929854572,0.930936456,0.119917333,0.119911432,1.082102418,1.082653046
151509,all_gene,0,120,1.188120365,1.187514782,0.93895191,0.938463569,0.121437669,0.121413887,1.090009332,1.089731574
151509,all_gene,1,120,1.188369632,1.187009811,0.938763678,0.938341141,0.121733725,0.121488214,1.090123653,1.089499831
151509,all_gene,2,120,1.187610745,1.186341286,0.938772082,0.937604606,0.121620238,0.121462941,1.089775562,1.089192986
151509,all_gene,3,120,1.189320564,1.188503504,0.939438105,0.938754439,0.121714652,0.121663272,1.090559721,1.090185046
151509,all_gene,4,120,1.184839368,1.185424685,0.937130928,0.937616587,0.121444821,0.121410728,1.088503242,1.088772058
151509,all_gene,5,120,1.189197779,1.188133836,0.938952446,0.938751757,0.121947229,0.121745408,1.090503454,1.090015531
151509,all_gene,6,120,1.189929843,1.187541485,0.939499855,0.938210845,0.121870935,0.121643722,1.090839028,1.089743733
151509,all_gene,7,120,1.187259078,1.188370585,0.938183665,0.938596666,0.121488273,0.121808469,1.089614153,1.09012413
151509,all_gene,8,120,1.185801029,1.186630011,0.937574029,0.93840605,0.121489048,0.121525645,1.088944912,1.089325428
151509,all_gene,9,120,1.185972095,1.187130094,0.937555134,0.938577592,0.121415079,0.121427298,1.089023471,1.089555025
